"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous"
"906","60","337","11","English","blue things","0.5","red things","0.8","green things","0.2","solid things","0.5","striped things","0.5","polka-dotted things","0.5","112","113","211","cloud","213211","True"
"907","60","2012","12","English","solid things","0.8","striped things","0.15","polka-dotted things","0.5","clouds","0.8","circles","0.5","squares","0.25","113","123","313","green","322122","True"
"908","60","1182","13","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.8","red things","0.5","green things","0.15","131","133","231","cloud","212232","True"
"909","60","431","14","English","blue things","0.8","red things","0.2","green things","0.2","solid things","0.8","striped things","0.2","polka-dotted things","0.5","111","123","122","cloud","321112","True"
"910","60","443","15","English","clouds","0.2","circles","0.75","squares","0.2","blue things","0.8","red things","0.2","green things","0.5","221","322","122","striped","321112","True"
"911","60","1577","16","English","blue things","0.2","red things","0.5","green things","0.75","clouds","0.25","circles","0.5","squares","0.75","333","333","131","polka-dotted","322121","True"
"912","60","1561","17","English","solid things","0.5","striped things","0.15","polka-dotted things","0.7","blue things","0.5","red things","0.25","green things","0.75","133","133","122","cloud","322121","True"
"913","60","1605","18","English","blue things","0.5","red things","0.15","green things","0.75","solid things","0.2","striped things","0.5","polka-dotted things","0.8","332","313","111","square","211112","True"
"914","60","888","19","English","solid things","0.5","striped things","0.75","polka-dotted things","0.2","clouds","0.5","circles","0.5","squares","0.5","321","332","123","blue","112122","False"
"915","60","902","20","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","122","122","213","red","212121","False"
"931","62","1751","6","English","solid things","0.5","striped things","0.5","polka-dotted things","0.45","blue things","0.3","red things","0.5","green things","0.6","123","123","121","cloud","322132","True"
"932","62","500","7","English","blue things","0.7","red things","0.5","green things","0.25","solid things","0.4","striped things","0.65","polka-dotted things","0.5","321","313","232","square","211111","True"
"933","62","1141","8","English","blue things","0.35","red things","0.65","green things","0.5","solid things","0.6","striped things","0.3","polka-dotted things","0.5","112","121","121","cloud","321212","True"
"934","62","156","9","English","solid things","0.7","striped things","0.5","polka-dotted things","0.25","clouds","0.5","circles","0.5","squares","0.5","212","232","232","red","323212","True"
"935","62","1499","10","English","solid things","0.45","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","231","311","321","circle","123211","False"
"936","62","1510","11","English","solid things","0.5","striped things","0.3","polka-dotted things","0.75","clouds","0.3","circles","0.65","squares","0.3","231","131","121","blue","322112","True"
"937","62","1433","12","English","blue things","0.3","red things","0.7","green things","0.35","solid things","0.25","striped things","0.5","polka-dotted things","0.7","132","133","111","cloud","322111","True"
"938","62","1553","13","English","clouds","0.3","circles","0.5","squares","0.65","solid things","0.5","striped things","0.35","polka-dotted things","0.65","331","331","121","blue","322121","True"
"939","62","986","14","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","323","231","211","square","121112","False"
"940","62","2022","15","English","solid things","0.35","striped things","0.45","polka-dotted things","0.7","blue things","0.65","red things","0.35","green things","0.5","131","132","111","cloud","322122","True"
"941","62","1884","16","English","clouds","0.45","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","221","311","311","striped","123212","False"
"942","62","117","17","English","solid things","0.3","striped things","0.5","polka-dotted things","0.65","blue things","0.5","red things","0.5","green things","0.5","332","312","221","square","212111","True"
"943","62","834","18","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","223","231","312","striped","112111","False"
"944","62","1326","19","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","232","221","122","polka-dotted","122122","False"
"945","62","129","20","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.25","striped things","0.5","polka-dotted things","0.7","133","113","221","green","212111","True"
"946","63","1027","6","English","clouds","0","circles","0.5","squares","1","blue things","0","red things","0","green things","0.95","323","122","133","striped","212212","True"
"947","63","1316","7","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","211","233","131","solid","122122","False"
"948","63","131","8","English","clouds","1","circles","0.5","squares","0","blue things","0.5","red things","0.5","green things","0.5","131","331","213","polka-dotted","212111","True"
"949","63","437","9","English","solid things","1","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0","green things","1","213","232","222","circle","321112","True"
"950","63","980","10","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","313","131","231","green","121112","False"
"951","63","1191","11","English","blue things","0.5","red things","0.5","green things","0.5","clouds","1","circles","0","squares","0.5","133","233","113","polka-dotted","212232","True"
"952","63","262","12","English","blue things","1","red things","0.5","green things","0.5","clouds","0.5","circles","0","squares","1","331","233","311","polka-dotted","212222","True"
"953","63","169","13","English","blue things","0.5","red things","1","green things","0","solid things","0.5","striped things","0.5","polka-dotted things","0.5","322","323","323","square","323212","True"
"954","63","118","14","English","blue things","1","red things","0","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","221","222","113","striped","212111","True"
"955","63","647","15","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","111","211","332","cloud","112121","False"
"956","63","1739","16","English","clouds","1","circles","0","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","111","211","222","solid","212112","True"
"957","63","536","17","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","322","323","311","red","112132","False"
"958","63","1151","18","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","1","133","113","132","green","212232","True"
"959","63","1842","19","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","122","123","233","red","122121","False"
"960","63","669","20","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","112","232","121","red","212211","True"
