"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"627",627,672,44,252,17,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0,"circles",1,"squares",0.5,221,122,231,"striped",212222,"True",2,3,1,5,13,8,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.519320193201932,0.480679806798068,NA,0.991270043649782,0.00872995635021825,NA,0.991270043649782,0.00872995635021825,NA,212222,0
"628",628,673,44,2064,18,"English","solid things",0,"striped things",0.05,"polka-dotted things",0.95,"clouds",0,"circles",1,"squares",0,231,321,111,"blue",321111,"True",3,2,1,8,6,1,NA,NA,NA,0.95,0.05,0,1,0,0,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.982860171398286,0.00856991430085699,0.00856991430085699,0.982860171398286,0.00856991430085699,0.00856991430085699,321111,0
"629",629,674,44,332,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0,"circles",0.95,"squares",0.5,233,133,332,"green",213211,"True",3,2,1,26,25,18,NA,NA,NA,NA,NA,NA,0.65517,0,0.34483,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.519320193201932,0.480679806798068,NA,NA,NA,NA,0.67771,0.00591,0.31638,213211,0
"630",630,675,44,1436,20,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0,"striped things",0.5,"polka-dotted things",0.95,231,233,212,"circle",322111,"True",1,3,2,8,26,11,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.983019830198302,0.016980169801698,NA,0.982860171398286,0.00856991430085699,0.00856991430085699,322111,0
"631",631,676,45,150,6,"english","clouds",0,"circles",0.05,"squares",0.9,"blue things",0.85,"red things",0.25,"green things",0.15,311,211,133,"solid",212111,"True",2,1,3,3,2,25,NA,NA,NA,0.85,0.15,NA,0.94737,0.05263,0,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.785441072794636,0.214558927205364,NA,0.785441072794636,0.214558927205364,NA,0.75969,0.12014,0.12017,212111,0
"632",632,677,45,1805,7,"english","clouds",0.1,"circles",0.85,"squares",0.1,"blue things",0.9,"red things",0.15,"green things",0.1,211,231,133,"solid",122121,"False",2,1,3,2,8,25,NA,NA,NA,0.894734515230558,0.105265484769442,NA,0.899996550018975,0.100003449981025,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.863425682871586,0.136574317128414,NA,0.785467854678547,0.214532145321453,NA,0.785467854678547,0.214532145321453,NA,122121,0
"633",633,678,45,1423,8,"english","clouds",0.85,"circles",0.55,"squares",0.25,"solid things",0.95,"striped things",0.15,"polka-dotted things",1,133,233,313,"green",322111,"True",3,1,2,25,26,21,NA,NA,NA,0.51282078895506,0.48717921104494,NA,0.51515,0.33333,0.15152,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.785486072569637,0.214513927430363,NA,0.759717597175972,0.120141201412014,0.120141201412014,322111,0
"634",634,679,45,117,9,"english","solid things",0.75,"striped things",0.15,"polka-dotted things",1,"blue things",0.05,"red things",1,"green things",0,332,312,221,"square",212111,"True",1,2,3,18,12,5,NA,NA,NA,0.95238,0.04762,NA,0.526314736852631,0.394736052639474,0.0789492105078949,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.785441072794636,0.214558927205364,NA,0.785441072794636,0.214558927205364,NA,0.75969,0.12014,0.12017,212111,0
"635",635,680,45,1955,10,"english","blue things",0.15,"red things",1,"green things",0.2,"solid things",0.85,"striped things",0.95,"polka-dotted things",0.1,322,322,322,"square",323232,"False",1,3,2,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323232,0
"636",636,681,45,1747,11,"english","blue things",0.05,"red things",0.85,"green things",0.2,"solid things",0.8,"striped things",0.1,"polka-dotted things",0.8,132,131,211,"cloud",212112,"True",1,3,2,16,7,2,NA,NA,NA,0.5,0.5,NA,0.944449876555281,0.0555501234447188,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.785441072794636,0.214558927205364,NA,0.785441072794636,0.214558927205364,NA,0.863440682796586,0.136559317203414,NA,212112,0
"637",637,682,45,2067,12,"english","solid things",0.9,"striped things",0.1,"polka-dotted things",0.15,"clouds",0.15,"circles",0,"squares",0.95,312,132,222,"red",321111,"True",3,2,1,12,16,14,NA,NA,NA,0.78261,0.13043,0.08696,0.86364,0.13636,0,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.759717597175972,0.120141201412014,0.120141201412014,0.759717597175972,0.120141201412014,0.120141201412014,321111,0
"638",638,683,45,519,13,"english","blue things",0,"red things",0.05,"green things",0.9,"clouds",0.1,"circles",0.85,"squares",0.15,213,223,133,"solid",112132,"False",2,3,1,20,23,25,NA,NA,NA,NA,NA,NA,0.894736232689546,0.105263767310453,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.759677596775968,0.120161201612016,0.120161201612016,NA,NA,NA,0.785467854678547,0.214532145321453,NA,113221,0
"639",639,684,45,2242,14,"english","blue things",0.95,"red things",0.05,"green things",0.05,"solid things",0.75,"striped things",0.9,"polka-dotted things",0.2,121,111,131,"cloud",323211,"True",1,3,2,4,1,7,NA,NA,NA,NA,NA,NA,0.486485135148649,0.405405945940541,0.108108918910811,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.759717597175972,0.120141201412014,0.120141201412014,323211,0
"640",640,685,45,1551,15,"english","clouds",0.25,"circles",0.9,"squares",0.1,"blue things",0.95,"red things",0.1,"green things",0.15,221,221,123,"striped",322121,"True",2,1,3,5,5,22,NA,NA,NA,0.782608695652174,0.217391304347826,NA,0.863636859502329,0.136363140497671,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.785486072569637,0.214513927430363,NA,0.785486072569637,0.214513927430363,NA,322121,0
"641",641,686,45,1080,16,"english","blue things",0.85,"red things",0.05,"green things",0.05,"solid things",0.8,"striped things",0.05,"polka-dotted things",0.05,211,331,131,"circle",113212,"False",1,3,2,2,9,7,NA,NA,NA,NA,NA,NA,0.94117211075229,0.0588278892477103,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.759677596775968,0.120161201612016,0.120161201612016,NA,NA,NA,0.863425682871586,0.136574317128414,NA,113212,0
"642",642,687,45,189,17,"english","solid things",0.9,"striped things",0.05,"polka-dotted things",0.95,"clouds",0.95,"circles",0.4,"squares",0,131,121,121,"blue",323212,"True",3,2,1,7,4,4,NA,NA,NA,NA,NA,NA,0.9499924000608,0.0500075999392005,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.863453634536345,0.136546365463655,NA,323212,0
"643",643,688,45,877,18,"english","blue things",0.05,"red things",0.05,"green things",0.95,"clouds",0.05,"circles",0.85,"squares",0.15,213,231,323,"solid",112122,"False",2,3,1,20,8,24,NA,NA,NA,0.84999684999685,0.15000315000315,NA,0.94999894999895,0.05000105000105,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.759677596775968,0.120161201612016,0.120161201612016,0.785467854678547,0.214532145321453,NA,0.785467854678547,0.214532145321453,NA,112122,0
"644",644,689,45,756,19,"english","solid things",0.05,"striped things",0.95,"polka-dotted things",0.2,"clouds",0.1,"circles",0.8,"squares",0.25,222,332,333,"red",211212,"True",3,2,1,14,18,27,NA,NA,NA,0.826084688106518,0.173915311893482,NA,0.761905283448699,0.238094716551301,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.785441072794636,0.214558927205364,NA,0.863440682796586,0.136559317203414,NA,0.863440682796586,0.136559317203414,NA,211212,0
"645",645,690,45,1139,20,"english","blue things",0.1,"red things",0.8,"green things",0.15,"solid things",0.9,"striped things",0.1,"polka-dotted things",0.1,312,321,321,"square",321212,"True",1,3,2,12,6,6,NA,NA,NA,0.8999988999989,0.1000011000011,NA,0.888886296287654,0.111113703712346,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.863453634536345,0.136546365463655,NA,0.863453634536345,0.136546365463655,NA,321212,0
"646",646,691,46,1800,6,"english","solid things",0.35,"striped things",0.35,"polka-dotted things",0.75,"blue things",0.35,"red things",0.75,"green things",0.45,232,232,212,"circle",322132,"True",1,2,3,17,17,11,NA,NA,NA,NA,NA,NA,0.681816983469985,0.318183016530015,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.602066989665052,0.397933010334948,NA,323221,0
"647",647,692,46,1057,7,"english","solid things",0.35,"striped things",0.65,"polka-dotted things",0.45,"blue things",0.7,"red things",0.3,"green things",0.5,221,311,111,"circle",113212,"False",1,2,3,5,3,1,NA,NA,NA,NA,NA,NA,0.65000144998985,0.34999855001015,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.456394563945639,0.27180271802718,0.27180271802718,NA,NA,NA,0.626741866290669,0.373258133709331,NA,113212,0
"648",648,693,46,245,8,"english","blue things",0.65,"red things",0.35,"green things",0.35,"clouds",0.7,"circles",0.65,"squares",0.4,131,131,321,"polka-dotted",212132,"False",2,3,1,7,7,6,NA,NA,NA,NA,NA,NA,0.636365082647915,0.363634917352085,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.563510635106351,0.436489364893649,NA,NA,NA,NA,0.563510635106351,0.436489364893649,NA,213221,0
"649",649,694,46,767,9,"english","solid things",0.4,"striped things",0.45,"polka-dotted things",0.4,"clouds",0.4,"circles",0.55,"squares",0.5,211,331,332,"blue",211212,"True",3,2,1,2,9,18,NA,NA,NA,0.5,0.5,NA,0.523807551026045,0.476192448973955,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.563510635106351,0.436489364893649,NA,0.652461524615246,0.347538475384754,NA,0.652461524615246,0.347538475384754,NA,211212,0
"650",650,695,46,477,10,"english","solid things",0.55,"striped things",0.4,"polka-dotted things",0.65,"clouds",0.35,"circles",0.7,"squares",0.7,333,123,211,"green",211111,"True",3,2,1,27,22,2,NA,NA,NA,0.40625,0.25,0.34375,0.4,0.2,0.4,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.563510635106351,0.436489364893649,NA,0.482614826148262,0.238212382123821,0.279172791727917,0.482614826148262,0.238212382123821,0.279172791727917,211111,0
"651",651,696,46,2308,11,"english","clouds",0.65,"circles",0.45,"squares",0.35,"blue things",0.35,"red things",0.4,"green things",0.65,113,123,123,"solid",123232,"False",2,1,3,19,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.626741866290669,0.373258133709331,NA,NA,NA,NA,NA,NA,NA,123232,0
"652",652,697,46,198,12,"english","clouds",0.6,"circles",0.4,"squares",0.4,"solid things",0.4,"striped things",0.65,"polka-dotted things",0.45,123,223,223,"green",323212,"True",3,1,2,22,23,23,NA,NA,NA,NA,NA,NA,0.6000028000224,0.3999971999776,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.669531695316953,0.330468304683047,NA,323212,0
"653",653,698,46,270,13,"english","clouds",0.6,"circles",0.4,"squares",0.35,"blue things",0.4,"red things",0.3,"green things",0.7,123,222,113,"striped",212222,"True",2,1,3,22,14,19,NA,NA,NA,0.5999945999946,0.4000054000054,NA,0.6999958000252,0.3000041999748,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.563510635106351,0.436489364893649,NA,0.620171899140504,0.379828100859496,NA,0.620171899140504,0.379828100859496,NA,212222,0
"654",654,699,46,2241,14,"english","solid things",0.4,"striped things",0.35,"polka-dotted things",0.7,"blue things",0.7,"red things",0.3,"green things",0.35,131,132,133,"cloud",323211,"True",1,2,3,7,16,25,NA,NA,NA,NA,NA,NA,0.51852,0.22222,0.25926,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.503224967750322,0.248387516124839,0.248387516124839,323211,0
"655",655,700,46,1433,15,"english","solid things",0.3,"striped things",0.3,"polka-dotted things",0.65,"blue things",0.15,"red things",0.7,"green things",0.3,132,133,111,"cloud",322111,"True",1,2,3,16,25,1,NA,NA,NA,0.684210526315789,0.315789473684211,NA,0.6087,0.26087,0.13043,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.602066989665052,0.397933010334948,NA,0.503224967750322,0.248387516124839,0.248387516124839,322111,0
"656",656,701,46,2243,16,"english","clouds",0.75,"circles",0.4,"squares",0.45,"solid things",0.6,"striped things",0.25,"polka-dotted things",0.3,111,121,131,"blue",323211,"True",3,1,2,1,4,7,NA,NA,NA,NA,NA,NA,0.52174,0.21739,0.26087,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.503224967750322,0.248387516124839,0.248387516124839,323211,0
"657",657,702,46,524,17,"english","clouds",0.4,"circles",0.75,"squares",0.35,"blue things",0.8,"red things",0.4,"green things",0.35,211,231,223,"solid",112132,"False",2,1,3,2,8,23,NA,NA,NA,NA,NA,NA,0.695649243874168,0.304350756125832,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.456394563945639,0.27180271802718,0.27180271802718,NA,NA,NA,0.57830078300783,0.42169921699217,NA,113221,0
"658",658,703,46,502,18,"english","blue things",0.3,"red things",0.3,"green things",0.7,"clouds",0.45,"circles",0.75,"squares",0.4,213,223,333,"solid",112132,"False",2,3,1,20,23,27,NA,NA,NA,NA,NA,NA,0.652173913043478,0.347826086956522,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.456394563945639,0.27180271802718,0.27180271802718,NA,NA,NA,0.57830078300783,0.42169921699217,NA,113221,0
"659",659,704,46,738,19,"english","blue things",0.25,"red things",0.7,"green things",0.35,"solid things",0.7,"striped things",0.2,"polka-dotted things",0.25,112,113,332,"cloud",212122,"True",1,3,2,10,19,18,NA,NA,NA,0.736844653730223,0.263155346269777,NA,0.666666666666667,0.333333333333333,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.563510635106351,0.436489364893649,NA,0.563510635106351,0.436489364893649,NA,0.620171899140504,0.379828100859496,NA,212122,0
"660",660,705,46,578,20,"english","blue things",0.35,"red things",0.7,"green things",0.3,"solid things",0.65,"striped things",0.35,"polka-dotted things",0.7,132,112,212,"cloud",213212,"True",1,3,2,16,10,11,NA,NA,NA,NA,NA,NA,0.518517585724899,0.4814824142751,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.563510635106351,0.436489364893649,NA,NA,NA,NA,0.652461524615246,0.347538475384754,NA,213212,0
"661",661,706,47,1876,6,"English","clouds",0.3,"circles",0.3,"squares",1,"solid things",0.6,"striped things",0.35,"polka-dotted things",1,332,233,233,"red",123212,"False",3,1,2,18,26,26,NA,NA,NA,NA,NA,NA,0.769230769230769,0.230769230769231,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.771296143519282,0.228703856480718,NA,NA,NA,NA,0.771296143519282,0.228703856480718,NA,123212,0
"662",662,707,47,414,7,"English","clouds",0.45,"circles",0.35,"squares",0.95,"blue things",0.15,"red things",0.95,"green things",0.15,322,123,121,"striped",321112,"True",2,1,3,15,22,4,NA,NA,NA,0.678575,0.321425,NA,0.76,0.12,0.12,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.771356143219284,0.228643856780716,NA,0.62780372196278,0.18609813901861,0.18609813901861,321211,0
"663",663,708,47,865,8,"English","solid things",0.75,"striped things",0.2,"polka-dotted things",0.25,"clouds",0.5,"circles",0.75,"squares",0.3,213,221,112,"green",112122,"False",3,2,1,20,5,10,NA,NA,NA,0.7894703601248,0.210529639875201,NA,0.6,0.4,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.627736277362774,0.186131861318613,0.186131861318613,0.686171569142154,0.313828430857846,NA,0.686171569142154,0.313828430857846,NA,112122,0
"664",664,709,47,764,9,"English","solid things",0.75,"striped things",0.35,"polka-dotted things",0.3,"blue things",0.25,"red things",0.75,"green things",0.2,112,133,233,"cloud",211212,"True",1,2,3,10,25,26,NA,NA,NA,0.71428,0.28572,NA,0.7894703601248,0.210529639875201,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.686136861368614,0.313863138631386,NA,0.771326143369283,0.228673856630717,NA,0.771326143369283,0.228673856630717,NA,211212,0
"665",665,710,47,1650,10,"English","solid things",0.25,"striped things",0.25,"polka-dotted things",0.8,"blue things",0.15,"red things",0.2,"green things",0.8,133,112,211,"cloud",211112,"True",1,2,3,25,10,2,NA,NA,NA,0.761901224479689,0.238098775520311,NA,0.695656956569566,0.173911739117391,0.130431304313043,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.686136861368614,0.313863138631386,NA,0.771326143369283,0.228673856630717,NA,0.627776277762778,0.186081860818608,0.186141861418614,211211,0
"666",666,711,47,779,11,"English","solid things",0.4,"striped things",0.35,"polka-dotted things",0.8,"blue things",0.3,"red things",0.8,"green things",0.3,332,321,221,"square",211212,"True",1,2,3,18,6,5,NA,NA,NA,0.695649243874168,0.304350756125832,NA,0.727269256223591,0.272730743776409,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.686136861368614,0.313863138631386,NA,0.771326143369283,0.228673856630717,NA,0.771326143369283,0.228673856630717,NA,211212,0
"667",667,712,47,419,12,"English","blue things",0.3,"red things",0.3,"green things",0.8,"solid things",0.3,"striped things",0.85,"polka-dotted things",0.2,123,132,112,"cloud",321112,"True",1,3,2,22,16,10,NA,NA,NA,0.727269256223591,0.272730743776409,NA,0.62963,0.14815,0.22222,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.771356143219284,0.228643856780716,NA,0.62780372196278,0.18609813901861,0.18609813901861,321211,0
"668",668,713,47,715,13,"English","blue things",0.3,"red things",0.9,"green things",0.2,"solid things",0.95,"striped things",0.25,"polka-dotted things",0.2,312,322,113,"square",212122,"True",1,3,2,12,15,19,NA,NA,NA,0.818179504149061,0.181820495850939,NA,0.79166763889213,0.20833236110787,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.686136861368614,0.313863138631386,NA,0.686136861368614,0.313863138631386,NA,0.686241862418624,0.313758137581376,NA,212122,0
"669",669,714,47,287,14,"English","blue things",0.75,"red things",0.1,"green things",0.2,"clouds",0.8,"circles",0.2,"squares",0.15,123,221,113,"striped",212222,"True",2,3,1,22,5,19,NA,NA,NA,0.8000023000138,0.1999976999862,NA,0.210528642638461,0.789471357361539,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.686136861368614,0.313863138631386,NA,0.686241862418624,0.313758137581376,NA,0.686241862418624,0.313758137581376,NA,212222,0
"670",670,715,47,1164,15,"English","solid things",0.25,"striped things",0.8,"polka-dotted things",0.25,"blue things",0.2,"red things",0.3,"green things",0.85,223,222,123,"circle",212232,"True",1,2,3,23,14,22,NA,NA,NA,NA,NA,NA,0.739132476374949,0.260867523625051,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.686136861368614,0.313863138631386,NA,NA,NA,NA,0.686241862418624,0.313758137581376,NA,213222,0
"671",671,716,47,1986,16,"English","clouds",0.75,"circles",0.6,"squares",0.15,"blue things",0.15,"red things",0.95,"green things",0.15,132,132,132,"polka-dotted",323232,"False",2,1,3,16,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323232,0
"672",672,717,47,659,17,"English","blue things",0.3,"red things",0.3,"green things",0.8,"clouds",0.8,"circles",0.25,"squares",0.25,113,211,333,"solid",212211,"True",2,3,1,19,2,27,NA,NA,NA,0.727269256223591,0.272730743776409,NA,0.61538,0.19231,0.19231,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.686136861368614,0.313863138631386,NA,0.686241862418624,0.313758137581376,NA,0.627776277762778,0.186081860818608,0.186141861418614,212211,0
"673",673,718,47,515,18,"English","solid things",0.8,"striped things",0.15,"polka-dotted things",0.15,"clouds",0.1,"circles",0.2,"squares",0.85,311,312,333,"blue",112132,"False",3,2,1,3,12,27,NA,NA,NA,NA,NA,NA,0.84210831027176,0.15789168972824,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.627736277362774,0.186131861318613,0.186131861318613,NA,NA,NA,0.686171569142154,0.313828430857846,NA,113221,0
"674",674,719,47,1606,19,"English","clouds",0.8,"circles",0.15,"squares",0.15,"blue things",0.65,"red things",0.25,"green things",0.15,131,332,222,"polka-dotted",211112,"True",2,1,3,7,18,14,NA,NA,NA,0.722218981508487,0.277781018491513,NA,0.727277272772728,0.136361363613636,0.136361363613636,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.686136861368614,0.313863138631386,NA,0.771326143369283,0.228673856630717,NA,0.627776277762778,0.186081860818608,0.186141861418614,211211,0
"675",675,720,47,807,20,"English","solid things",0.35,"striped things",0.7,"polka-dotted things",0.2,"blue things",0.25,"red things",0.25,"green things",0.75,223,322,111,"circle",112111,"False",1,2,3,23,15,1,NA,NA,NA,0.666666666666667,0.333333333333333,NA,0.6,0.2,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.627736277362774,0.186131861318613,0.186131861318613,0.686171569142154,0.313828430857846,NA,0.627736277362774,0.186131861318613,0.186131861318613,112111,0
"676",676,721,48,842,6,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",1,"polka-dotted things",0.5,222,332,113,"circle",112111,"False",1,3,2,14,18,19,NA,NA,NA,0.5,0.5,NA,0.5,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.394046059539405,0.302976970230298,0.302976970230298,0.563772181139094,0.436227818860906,NA,0.394046059539405,0.302976970230298,0.302976970230298,112111,0
"677",677,722,48,562,7,"english","clouds",0,"circles",0.9,"squares",0,"blue things",0,"red things",0,"green things",1,223,123,113,"striped",213212,"True",2,1,3,23,22,19,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.534267328663357,0.465732671336643,NA,NA,NA,NA,0.960535197324013,0.0394648026759866,NA,213212,0
"678",678,723,48,1245,8,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,123,333,311,"striped",112112,"False",2,3,1,22,27,3,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.394046059539405,0.302976970230298,0.302976970230298,0.563772181139094,0.436227818860906,NA,0.565332173339133,0.434667826660867,NA,112112,0
"679",679,724,48,157,9,"english","blue things",0,"red things",0,"green things",1,"clouds",0.5,"circles",0.5,"squares",0.5,213,212,212,"solid",323212,"True",2,3,1,20,11,11,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.978924789247893,0.0210752107521075,NA,323212,0
"680",680,725,48,12,10,"english","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,223,323,"polka-dotted",122112,"False",2,1,3,8,23,24,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.565332173339133,0.434667826660867,NA,0.563772181139094,0.436227818860906,NA,0.565332173339133,0.434667826660867,NA,122112,0
