"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"623",668,44,1333,13,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,311,332,112,"blue",122122,"False",3,1,2,3,18,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29814,0.33333,0.36853,0.36853,0.33333,0.29814,0.36886,0.2978,0.33333,122122,2.19722457733622
"624",669,44,1207,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,223,133,331,"circle",112112,"False",1,2,3,23,25,9,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.30867,0.38267,0.30867,0.33333,0.36901,0.29765,0.29799,0.33333,0.36868,112112,2.19722457733622
"625",670,44,336,15,"English","clouds",0,"circles",0.95,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,221,121,331,"striped",213211,"True",2,1,3,5,4,9,0,0.65517,0.34483,NA,NA,NA,0.33333,0.33333,0.33333,0.00539,0.66128,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00624,0.6792,0.31455,0.33333,0.34762,0.31905,0.33333,0.33333,0.33333,213211,1.74841178562834
"626",671,44,1633,16,"English","clouds",0.5,"circles",0,"squares",0.95,"blue things",0,"red things",0.95,"green things",0.5,312,211,223,"solid",211112,"True",2,1,3,12,2,23,0.34483,0,0.65517,NA,NA,NA,0,0.65517,0.34483,0.33333,0.01085,0.65581,0.33333,0.33333,0.33333,0.00556,0.66111,0.33333,0.33333,0.01252,0.65415,0.347,0.31967,0.33333,0.00662,0.67802,0.31536,211211,1.30520335737002
"627",672,44,252,17,"English","blue things",1,"red things",0,"green things",0.5,"clouds",0,"circles",1,"squares",0.5,221,122,231,"striped",212222,"True",2,3,1,5,13,8,0,0.66667,0.33333,NA,NA,NA,0.66667,0,0.33333,0.00592,0.66074,0.33333,0.33333,0.33333,0.33333,0.66074,0.00592,0.33333,0.00636,0.66031,0.33333,0.33333,0.34613,0.32054,0.66031,0.00636,0.33333,212222,1.28492726237179
"628",673,44,2064,18,"English","solid things",0,"striped things",0.05,"polka-dotted things",0.95,"clouds",0,"circles",1,"squares",0,231,321,111,"blue",321111,"True",3,2,1,8,6,1,0,1,0,0,0.05,0.95,NA,NA,NA,0.00675,0.9865,0.00675,0.00675,0.00675,0.9865,0.33333,0.33333,0.33333,0.00775,0.98451,0.00775,0.00775,0.00775,0.98451,0.33333,0.33333,0.33333,321111,0.276412442820496
"629",674,44,332,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0,"circles",0.95,"squares",0.5,233,133,332,"green",213211,"True",3,2,1,26,25,18,0,0.65517,0.34483,0.33333,0.33333,0.33333,NA,NA,NA,0.00539,0.66128,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00624,0.6792,0.31455,0.33333,0.33333,0.33333,0.33333,0.31905,0.34762,213211,1.74841178562834
"630",675,44,1436,20,"English","blue things",0.95,"red things",0,"green things",0,"solid things",0,"striped things",0.5,"polka-dotted things",0.95,231,233,212,"circle",322111,"True",1,3,2,8,26,11,NA,NA,NA,0,0.34483,0.65517,1,0,0,0.33333,0.33333,0.33333,0.01228,0.33333,0.65439,0.98141,0.00929,0.00929,0.33333,0.33333,0.33333,0.01356,0.33333,0.6531,0.97944,0.01028,0.01028,322111,0.675421584087897
"631",676,45,150,6,"english","clouds",0,"circles",0.05,"squares",0.9,"blue things",0.85,"red things",0.25,"green things",0.15,311,211,133,"solid",212111,"True",2,1,3,3,2,25,0,0.05263,0.94737,NA,NA,NA,0.68,0.2,0.12,0.33333,0.10827,0.5584,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12544,0.12541,0.74915,0.51806,0.33333,0.14861,0.51806,0.33333,0.14861,212111,1.76763264929442
"632",677,45,1805,7,"english","clouds",0.1,"circles",0.85,"squares",0.1,"blue things",0.9,"red things",0.15,"green things",0.1,211,231,133,"solid",122121,"False",2,1,3,2,8,25,0.09524,0.80952,0.09524,NA,NA,NA,0.78261,0.13043,0.08696,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.14917,0.5175,0.33333,0.57058,0.33333,0.09609,0.5175,0.33333,0.14917,122121,2.19722457733622
"633",678,45,1423,8,"english","clouds",0.85,"circles",0.55,"squares",0.25,"solid things",0.95,"striped things",0.15,"polka-dotted things",1,133,233,313,"green",322111,"True",3,1,2,25,26,21,0.51515,0.33333,0.15152,0.45238,0.07143,0.47619,NA,NA,NA,0.74497,0.12752,0.12752,0.15079,0.33333,0.51587,0.33333,0.33333,0.33333,0.78933,0.10533,0.10533,0.12706,0.33333,0.53961,0.33333,0.33333,0.33333,322111,2.39971625124477
"634",679,45,117,9,"english","solid things",0.75,"striped things",0.15,"polka-dotted things",1,"blue things",0.05,"red things",1,"green things",0,332,312,221,"square",212111,"True",1,2,3,18,12,5,NA,NA,NA,0.39474,0.07895,0.52632,0.04762,0.95238,0,0.33333,0.33333,0.33333,0.10827,0.33333,0.5584,0.33333,0.33333,0.33333,0.33333,0.14861,0.51806,0.12541,0.12544,0.74915,0.14861,0.51806,0.33333,212111,2.3695814601211
"635",680,45,1955,10,"english","blue things",0.15,"red things",1,"green things",0.2,"solid things",0.85,"striped things",0.95,"polka-dotted things",0.1,322,322,322,"square",323232,"False",1,3,2,15,15,15,NA,NA,NA,0.44737,0.5,0.05263,0.11111,0.74074,0.14815,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"636",681,45,1747,11,"english","blue things",0.05,"red things",0.85,"green things",0.2,"solid things",0.8,"striped things",0.1,"polka-dotted things",0.8,132,131,211,"cloud",212112,"True",1,3,2,16,7,2,NA,NA,NA,0.47059,0.05882,0.47059,0.04545,0.77273,0.18182,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.16259,0.50408,0.33333,0.52901,0.13765,0.33333,0.13765,0.33333,0.52901,0.08673,0.57994,0.33333,212112,1.91026434972796
"637",682,45,2067,12,"english","solid things",0.9,"striped things",0.1,"polka-dotted things",0.15,"clouds",0.15,"circles",0,"squares",0.95,312,132,222,"red",321111,"True",3,2,1,12,16,14,0.13636,0,0.86364,0.78261,0.08696,0.13043,NA,NA,NA,0.15902,0.15902,0.68197,0.68197,0.15902,0.15902,0.33333,0.33333,0.33333,0.12414,0.12414,0.75172,0.75172,0.12414,0.12414,0.33333,0.33333,0.33333,321111,1.28060525377604
"638",683,45,519,13,"english","blue things",0,"red things",0.05,"green things",0.9,"clouds",0.1,"circles",0.85,"squares",0.15,213,223,133,"solid",112132,"False",2,3,1,20,23,25,0.09091,0.77273,0.13636,NA,NA,NA,0,0.05263,0.94737,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.14592,0.52075,0.33333,0.75421,0.12289,0.12289,0.33333,0.33333,0.33333,113221,2.19722457733622
"639",684,45,2242,14,"english","blue things",0.95,"red things",0.05,"green things",0.05,"solid things",0.75,"striped things",0.9,"polka-dotted things",0.2,121,111,131,"cloud",323211,"True",1,3,2,4,1,7,NA,NA,NA,0.40541,0.48649,0.10811,0.90476,0.04762,0.04762,0.33333,0.33333,0.33333,0.13467,0.73066,0.13467,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.1121,0.77579,0.1121,0.33333,0.33333,0.33333,323211,2.28083204899322
"640",685,45,1551,15,"english","clouds",0.25,"circles",0.9,"squares",0.1,"blue things",0.95,"red things",0.1,"green things",0.15,221,221,123,"striped",322121,"True",2,1,3,5,5,22,0.2,0.72,0.08,NA,NA,NA,0.79167,0.08333,0.125,0.17876,0.48791,0.33333,0.33333,0.33333,0.33333,0.48791,0.33333,0.17876,0.1451,0.52157,0.33333,0.33333,0.33333,0.33333,0.52157,0.33333,0.1451,322121,1.82381003438873
"641",686,45,1080,16,"english","blue things",0.85,"red things",0.05,"green things",0.05,"solid things",0.8,"striped things",0.05,"polka-dotted things",0.05,211,331,131,"circle",113212,"False",1,3,2,2,9,7,NA,NA,NA,0.88889,0.05556,0.05556,0.89474,0.05263,0.05263,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.12243,0.75514,0.12243,0.57366,0.33333,0.09301,0.33333,0.33333,0.33333,113212,2.19722457733622
"642",687,45,189,17,"english","solid things",0.9,"striped things",0.05,"polka-dotted things",0.95,"clouds",0.95,"circles",0.4,"squares",0,131,121,121,"blue",323212,"True",3,2,1,7,4,4,0.7037,0.2963,0,0.47368,0.02632,0.5,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.11879,0.54788,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.0932,0.57347,0.33333,0.33333,0.33333,323212,1.97592279916555
"643",688,45,877,18,"english","blue things",0.05,"red things",0.05,"green things",0.95,"clouds",0.05,"circles",0.85,"squares",0.15,213,231,323,"solid",112122,"False",2,3,1,20,8,24,0.04762,0.80952,0.14286,NA,NA,NA,0.04762,0.04762,0.90476,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.51735,0.14931,0.74777,0.12611,0.12611,0.14931,0.33333,0.51735,112122,2.19722457733622
"644",689,45,756,19,"english","solid things",0.05,"striped things",0.95,"polka-dotted things",0.2,"clouds",0.1,"circles",0.8,"squares",0.25,222,332,333,"red",211212,"True",3,2,1,14,18,27,0.08696,0.69565,0.21739,0.04167,0.79167,0.16667,NA,NA,NA,0.33333,0.51177,0.1549,0.33333,0.51177,0.1549,0.33333,0.33333,0.33333,0.33333,0.5792,0.08747,0.33333,0.5792,0.08747,0.33333,0.52809,0.13858,211212,1.8538988324751
"645",690,45,1139,20,"english","blue things",0.1,"red things",0.8,"green things",0.15,"solid things",0.9,"striped things",0.1,"polka-dotted things",0.1,312,321,321,"square",321212,"True",1,3,2,12,6,6,NA,NA,NA,0.81818,0.09091,0.09091,0.09524,0.7619,0.14286,0.33333,0.33333,0.33333,0.54953,0.11714,0.33333,0.11714,0.54953,0.33333,0.33333,0.33333,0.33333,0.57402,0.09264,0.33333,0.09264,0.57402,0.33333,321212,1.60198029375202
"646",691,46,1800,6,"english","solid things",0.35,"striped things",0.35,"polka-dotted things",0.75,"blue things",0.35,"red things",0.75,"green things",0.45,232,232,212,"circle",322132,"True",1,2,3,17,17,11,NA,NA,NA,0.24138,0.24138,0.51724,0.22581,0.48387,0.29032,0.33333,0.33333,0.33333,0.2764,0.33333,0.39027,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26767,0.33333,0.399,0.33333,0.33333,0.33333,323221,2.1608717783992
"647",692,46,1057,7,"english","solid things",0.35,"striped things",0.65,"polka-dotted things",0.45,"blue things",0.7,"red things",0.3,"green things",0.5,221,311,111,"circle",113212,"False",1,2,3,5,3,1,NA,NA,NA,0.24138,0.44828,0.31034,0.46667,0.2,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27471,0.45058,0.27471,0.2525,0.41416,0.33333,0.33333,0.33333,0.33333,113212,2.19722457733622
"648",693,46,245,8,"english","blue things",0.65,"red things",0.35,"green things",0.35,"clouds",0.7,"circles",0.65,"squares",0.4,131,131,321,"polka-dotted",212132,"False",2,3,1,7,7,6,0.4,0.37143,0.22857,NA,NA,NA,0.48148,0.25926,0.25926,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.37073,0.33333,0.29593,0.33333,0.29593,0.37073,0.33333,0.33333,0.33333,213221,2.19722457733622
"649",694,46,767,9,"english","solid things",0.4,"striped things",0.45,"polka-dotted things",0.4,"clouds",0.4,"circles",0.55,"squares",0.5,211,331,332,"blue",211212,"True",3,2,1,2,9,18,0.27586,0.37931,0.34483,0.32,0.36,0.32,NA,NA,NA,0.33333,0.42324,0.24343,0.42324,0.33333,0.24343,0.33333,0.33333,0.33333,0.33333,0.44976,0.21691,0.44976,0.33333,0.21691,0.38768,0.27898,0.33333,211212,2.23920012976545
"650",695,46,477,10,"english","solid things",0.55,"striped things",0.4,"polka-dotted things",0.65,"clouds",0.35,"circles",0.7,"squares",0.7,333,123,211,"green",211111,"True",3,2,1,27,22,2,0.2,0.4,0.4,0.34375,0.25,0.40625,NA,NA,NA,0.23131,0.33333,0.43536,0.33333,0.23131,0.43536,0.33333,0.33333,0.33333,0.24053,0.25903,0.50043,0.25903,0.24053,0.50043,0.27432,0.33333,0.39235,211111,2.14636080087993
"651",696,46,2308,11,"english","clouds",0.65,"circles",0.45,"squares",0.35,"blue things",0.35,"red things",0.4,"green things",0.65,113,123,123,"solid",123232,"False",2,1,3,19,22,22,0.44828,0.31034,0.24138,NA,NA,NA,0.25,0.28571,0.46429,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.41783,0.24884,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"652",697,46,198,12,"english","clouds",0.6,"circles",0.4,"squares",0.4,"solid things",0.4,"striped things",0.65,"polka-dotted things",0.45,123,223,223,"green",323212,"True",3,1,2,22,23,23,0.42857,0.28571,0.28571,0.26667,0.43333,0.3,NA,NA,NA,0.44012,0.22654,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.45086,0.2158,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,2.18846431352415
"653",698,46,270,13,"english","clouds",0.6,"circles",0.4,"squares",0.35,"blue things",0.4,"red things",0.3,"green things",0.7,123,222,113,"striped",212222,"True",2,1,3,22,14,19,0.44444,0.2963,0.25926,NA,NA,NA,0.28571,0.21429,0.5,0.41407,0.2526,0.33333,0.33333,0.33333,0.33333,0.33333,0.2526,0.41407,0.40838,0.25828,0.33333,0.28923,0.37744,0.33333,0.33333,0.25828,0.40838,212222,2.13399105110876
"654",699,46,2241,14,"english","solid things",0.4,"striped things",0.35,"polka-dotted things",0.7,"blue things",0.7,"red things",0.3,"green things",0.35,131,132,133,"cloud",323211,"True",1,2,3,7,16,25,NA,NA,NA,0.27586,0.24138,0.48276,0.51852,0.22222,0.25926,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.47326,0.26337,0.26337,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.49896,0.25052,0.25052,323211,2.12891142189724
"655",700,46,1433,15,"english","solid things",0.3,"striped things",0.3,"polka-dotted things",0.65,"blue things",0.15,"red things",0.7,"green things",0.3,132,133,111,"cloud",322111,"True",1,2,3,16,25,1,NA,NA,NA,0.24,0.24,0.52,0.13043,0.6087,0.26087,0.33333,0.33333,0.33333,0.28293,0.33333,0.38374,0.26935,0.46129,0.26935,0.33333,0.33333,0.33333,0.27323,0.33333,0.39343,0.25774,0.48452,0.25774,322111,2.04898171132924
"656",701,46,2243,16,"english","clouds",0.75,"circles",0.4,"squares",0.45,"solid things",0.6,"striped things",0.25,"polka-dotted things",0.3,111,121,131,"blue",323211,"True",3,1,2,1,4,7,0.46875,0.25,0.28125,0.52174,0.21739,0.26087,NA,NA,NA,0.33333,0.33333,0.33333,0.47326,0.26337,0.26337,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.49896,0.25052,0.25052,0.33333,0.33333,0.33333,323211,2.12702384702353
"657",702,46,524,17,"english","clouds",0.4,"circles",0.75,"squares",0.35,"blue things",0.8,"red things",0.4,"green things",0.35,211,231,223,"solid",112132,"False",2,1,3,2,8,23,0.26667,0.5,0.23333,NA,NA,NA,0.51613,0.25806,0.22581,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.42775,0.28612,0.28612,0.37456,0.33333,0.29211,113221,2.19722457733622
"658",703,46,502,18,"english","blue things",0.3,"red things",0.3,"green things",0.7,"clouds",0.45,"circles",0.75,"squares",0.4,213,223,333,"solid",112132,"False",2,3,1,20,23,27,0.28125,0.46875,0.25,NA,NA,NA,0.23077,0.23077,0.53846,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.37456,0.29211,0.42775,0.28612,0.28612,0.33333,0.33333,0.33333,113221,2.19722457733622
"659",704,46,738,19,"english","blue things",0.25,"red things",0.7,"green things",0.35,"solid things",0.7,"striped things",0.2,"polka-dotted things",0.25,112,113,332,"cloud",212122,"True",1,3,2,10,19,18,NA,NA,NA,0.6087,0.17391,0.21739,0.19231,0.53846,0.26923,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.41614,0.25052,0.36554,0.33333,0.30113,0.36554,0.33333,0.30113,0.33333,0.41401,0.25266,212122,2.15463695188684
"660",705,46,578,20,"english","blue things",0.35,"red things",0.7,"green things",0.3,"solid things",0.65,"striped things",0.35,"polka-dotted things",0.7,132,112,212,"cloud",213212,"True",1,3,2,16,10,11,NA,NA,NA,0.38235,0.20588,0.41176,0.25926,0.51852,0.22222,0.33333,0.33333,0.33333,0.25254,0.33333,0.41413,0.33333,0.33333,0.33333,0.3808,0.28587,0.33333,0.22512,0.33333,0.44155,0.33333,0.33333,0.33333,213212,2.21399281174336
"661",706,47,1876,6,"English","clouds",0.3,"circles",0.3,"squares",1,"solid things",0.6,"striped things",0.35,"polka-dotted things",1,332,233,233,"red",123212,"False",3,1,2,18,26,26,0.1875,0.1875,0.625,0.30769,0.17949,0.51282,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.1524,0.51426,0.33333,0.33333,0.33333,0.33333,0.51426,0.1524,123212,2.19722457733622
"662",707,47,414,7,"English","clouds",0.45,"circles",0.35,"squares",0.95,"blue things",0.15,"red things",0.95,"green things",0.15,322,123,121,"striped",321112,"True",2,1,3,15,22,4,0.25714,0.2,0.54286,NA,NA,NA,0.12,0.76,0.12,0.16622,0.33333,0.50045,0.33333,0.33333,0.33333,0.19957,0.60086,0.19957,0.15234,0.33333,0.51432,0.33333,0.33333,0.33333,0.18601,0.62798,0.18601,321211,1.83086531852081
"663",708,47,865,8,"English","solid things",0.75,"striped things",0.2,"polka-dotted things",0.25,"clouds",0.5,"circles",0.75,"squares",0.3,213,221,112,"green",112122,"False",3,2,1,20,5,10,0.32258,0.48387,0.19355,0.625,0.16667,0.20833,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.20958,0.45708,0.33333,0.45708,0.20958,0.33333,0.18651,0.18651,0.62697,112122,2.19722457733622
"664",709,47,764,9,"English","solid things",0.75,"striped things",0.35,"polka-dotted things",0.3,"blue things",0.25,"red things",0.75,"green things",0.2,112,133,233,"cloud",211212,"True",1,2,3,10,25,26,NA,NA,NA,0.53571,0.25,0.21429,0.20833,0.625,0.16667,0.33333,0.33333,0.33333,0.46326,0.33333,0.20341,0.33333,0.46326,0.20341,0.4624,0.20426,0.33333,0.51943,0.33333,0.14723,0.33333,0.51943,0.14723,211212,2.00334645794254
"665",710,47,1650,10,"English","solid things",0.25,"striped things",0.25,"polka-dotted things",0.8,"blue things",0.15,"red things",0.2,"green things",0.8,133,112,211,"cloud",211112,"True",1,2,3,25,10,2,NA,NA,NA,0.19231,0.19231,0.61538,0.13043,0.17391,0.69565,0.33333,0.33333,0.33333,0.21067,0.33333,0.456,0.33333,0.17322,0.49344,0.45393,0.21274,0.33333,0.1562,0.33333,0.51046,0.18984,0.18981,0.62035,211211,1.93359563131985
"666",711,47,779,11,"English","solid things",0.4,"striped things",0.35,"polka-dotted things",0.8,"blue things",0.3,"red things",0.8,"green things",0.3,332,321,221,"square",211212,"True",1,2,3,18,6,5,NA,NA,NA,0.25806,0.22581,0.51613,0.21429,0.57143,0.21429,0.33333,0.33333,0.33333,0.33333,0.20341,0.46326,0.20341,0.46326,0.33333,0.33333,0.20426,0.4624,0.33333,0.14723,0.51943,0.14723,0.51943,0.33333,211212,2.05663709448955
"667",712,47,419,12,"English","blue things",0.3,"red things",0.3,"green things",0.8,"solid things",0.3,"striped things",0.85,"polka-dotted things",0.2,123,132,112,"cloud",321112,"True",1,3,2,22,16,10,NA,NA,NA,0.22222,0.62963,0.14815,0.21429,0.21429,0.57143,0.33333,0.33333,0.33333,0.19957,0.60086,0.19957,0.33333,0.16622,0.50045,0.33333,0.33333,0.33333,0.18601,0.62798,0.18601,0.33333,0.15234,0.51432,321211,1.93312867182249
"668",713,47,715,13,"English","blue things",0.3,"red things",0.9,"green things",0.2,"solid things",0.95,"striped things",0.25,"polka-dotted things",0.2,312,322,113,"square",212122,"True",1,3,2,12,15,19,NA,NA,NA,0.67857,0.17857,0.14286,0.21429,0.64286,0.14286,0.33333,0.33333,0.33333,0.48257,0.1841,0.33333,0.33333,0.33333,0.33333,0.21426,0.33333,0.4524,0.45249,0.21418,0.33333,0.33333,0.4524,0.21426,212122,2.05217915064782
"669",714,47,287,14,"English","blue things",0.75,"red things",0.1,"green things",0.2,"clouds",0.8,"circles",0.2,"squares",0.15,123,221,113,"striped",212222,"True",2,3,1,22,5,19,0.69565,0.17391,0.13043,NA,NA,NA,0.71429,0.09524,0.19048,0.49917,0.16749,0.33333,0.33333,0.33333,0.33333,0.16749,0.33333,0.49917,0.46892,0.19775,0.33333,0.20439,0.46227,0.33333,0.19775,0.33333,0.46892,212222,2.45065727997802
"670",715,47,1164,15,"English","solid things",0.25,"striped things",0.8,"polka-dotted things",0.25,"blue things",0.2,"red things",0.3,"green things",0.85,223,222,123,"circle",212232,"True",1,2,3,23,14,22,NA,NA,NA,0.19231,0.61538,0.19231,0.14815,0.22222,0.62963,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.18218,0.48449,0.21031,0.45635,0.33333,0.33333,0.33333,0.33333,0.33333,0.21029,0.45638,213222,2.0960314144169
"671",716,47,1986,16,"English","clouds",0.75,"circles",0.6,"squares",0.15,"blue things",0.15,"red things",0.95,"green things",0.15,132,132,132,"polka-dotted",323232,"False",2,1,3,16,16,16,0.5,0.4,0.1,NA,NA,NA,0.12,0.76,0.12,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"672",717,47,659,17,"English","blue things",0.3,"red things",0.3,"green things",0.8,"clouds",0.8,"circles",0.25,"squares",0.25,113,211,333,"solid",212211,"True",2,3,1,19,2,27,0.61538,0.19231,0.19231,NA,NA,NA,0.21429,0.21429,0.57143,0.49956,0.1671,0.33333,0.33333,0.33333,0.33333,0.18228,0.33333,0.48439,0.62663,0.18668,0.1867,0.4569,0.33333,0.20977,0.20974,0.33333,0.45692,212211,1.9968161165994
"673",718,47,515,18,"English","solid things",0.8,"striped things",0.15,"polka-dotted things",0.15,"clouds",0.1,"circles",0.2,"squares",0.85,311,312,333,"blue",112132,"False",3,2,1,3,12,27,0.08696,0.17391,0.73913,0.72727,0.13636,0.13636,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.45425,0.33333,0.21242,0.62099,0.18951,0.18951,113221,2.19722457733622
"674",719,47,1606,19,"English","clouds",0.8,"circles",0.15,"squares",0.15,"blue things",0.65,"red things",0.25,"green things",0.15,131,332,222,"polka-dotted",211112,"True",2,1,3,7,18,14,0.72727,0.13636,0.13636,NA,NA,NA,0.61905,0.2381,0.14286,0.49344,0.33333,0.17322,0.33333,0.33333,0.33333,0.456,0.21067,0.33333,0.62035,0.18984,0.18981,0.33333,0.21274,0.45393,0.51046,0.1562,0.33333,211211,1.91647467902795
