"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"730",730,805,53,1059,15,"English","solid things",0.65,"striped things",0.05,"polka-dotted things",0.1,"blue things",0.1,"red things",1,"green things",0,212,322,122,"circle",113212,"False",1,2,3,11,15,13,NA,NA,NA,NA,NA,NA,0.928571428571429,0.0714285714285714,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,113212
"731",731,806,53,175,16,"English","blue things",0.45,"red things",0.95,"green things",0,"solid things",0.05,"striped things",0.15,"polka-dotted things",0.1,222,223,223,"circle",323212,"True",1,3,2,14,23,23,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.919915400422998,0.0800845995770021,NA,323212
"732",732,807,53,432,17,"English","solid things",1,"striped things",0.05,"polka-dotted things",0,"blue things",0.1,"red things",0.05,"green things",0.05,113,122,121,"cloud",321112,"True",1,2,3,19,13,4,NA,NA,NA,0.95238,0.04762,NA,0.25,0.25,0.5,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.919915400422998,0.0800845995770021,NA,0.85170148298517,0.0741492585074149,0.0741492585074149,321211
"733",733,808,53,1516,18,"English","blue things",0,"red things",0,"green things",0.05,"clouds",0,"circles",0,"squares",0.9,332,232,231,"polka-dotted",322112,"True",2,3,1,18,17,8,NA,NA,NA,0,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.861640691796541,0.138359308203459,NA,0.919854198541985,0.0801458014580146,NA,322112
"734",734,809,53,1107,19,"English","clouds",0,"circles",0,"squares",0.95,"blue things",1,"red things",0.05,"green things",0.05,311,212,212,"solid",321212,"True",2,1,3,3,11,11,NA,NA,NA,1,0,NA,0.952385442202527,0.0476145577974731,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.920050399748001,0.0799496002519987,NA,0.920050399748001,0.0799496002519987,NA,321212
"735",735,810,53,942,20,"English","clouds",0.7,"circles",0.05,"squares",0,"blue things",0.1,"red things",0.35,"green things",0,212,212,323,"solid",212121,"False",2,1,3,11,11,24,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212121
"736",736,811,54,2229,6,"English","blue things",0.8,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,311,313,312,"solid",323211,"True",2,3,1,3,21,12,NA,NA,NA,NA,NA,NA,0.44444,0.27778,0.27778,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.57026,0.21487,0.21487,323211
"737",737,812,54,1040,7,"English","blue things",0.25,"red things",0.5,"green things",0.85,"clouds",0.5,"circles",0.95,"squares",0.15,233,331,313,"polka-dotted",212212,"True",2,3,1,26,9,21,NA,NA,NA,0.772727272727273,0.227272727272727,NA,0.863636363636364,0.136363636363636,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.702506487467563,0.297493512532437,NA,0.672491637541812,0.327508362458188,NA,212212
"738",738,813,54,764,8,"English","blue things",0.5,"red things",1,"green things",0.05,"solid things",1,"striped things",0.5,"polka-dotted things",0,112,133,233,"cloud",211212,"True",1,3,2,10,25,26,NA,NA,NA,1,0,NA,0.952378140592247,0.0476218594077529,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.780041099794501,0.219958900205499,NA,0.780041099794501,0.219958900205499,NA,211212
"739",739,814,54,250,9,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,323,323,312,"striped",212132,"False",2,3,1,24,24,12,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,213221
"740",740,815,54,2016,10,"English","blue things",0.5,"red things",0.85,"green things",0.25,"solid things",0.5,"striped things",0.55,"polka-dotted things",0.5,222,223,212,"circle",322122,"True",1,3,2,14,23,11,NA,NA,NA,0.523810929703877,0.476189070296124,NA,0.772727272727273,0.227272727272727,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.583370833708337,0.416629166291663,NA,0.583370833708337,0.416629166291663,NA,322122
"741",741,816,54,584,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.3,"circles",0.7,"squares",0.5,211,111,131,"solid",213212,"True",2,3,1,2,1,7,NA,NA,NA,NA,NA,NA,0.7000014999925,0.2999985000075,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.764452644526445,0.235547355473555,NA,213212
"742",742,817,54,2234,12,"English","solid things",0.8,"striped things",0.35,"polka-dotted things",0.35,"blue things",0.5,"red things",0.5,"green things",0.5,311,331,321,"square",323211,"True",1,2,3,3,9,6,NA,NA,NA,NA,NA,NA,0.533335333353333,0.233332333323333,0.233332333323333,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.57026,0.21487,0.21487,323211
"743",743,818,54,916,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,123,123,211,"striped",212121,"False",2,3,1,22,22,2,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212121
"744",744,819,54,1521,14,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,312,322,222,"red",322112,"True",3,2,1,12,15,14,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.583370833708337,0.416629166291663,NA,0.775931120344398,0.224068879655602,NA,322112
"745",745,820,54,1497,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,333,132,232,"green",123211,"False",3,1,2,27,16,17,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,123211
"746",746,821,54,2272,16,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,333,333,332,"green",213232,"False",3,1,2,27,27,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,213232
"747",747,822,54,558,17,"English","blue things",0.25,"red things",0.5,"green things",0.7,"clouds",0.5,"circles",0.5,"squares",0.5,113,111,121,"solid",213212,"True",2,3,1,19,1,4,NA,NA,NA,NA,NA,NA,0.736846925225514,0.263153074774486,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.764452644526445,0.235547355473555,NA,213212
"748",748,823,54,2369,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,322,323,"blue",113232,"False",3,2,1,6,15,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,113232
"749",749,824,54,1640,19,"English","blue things",0.35,"red things",0.65,"green things",0.5,"clouds",0.65,"circles",0.25,"squares",0.5,122,221,311,"striped",211112,"True",2,3,1,13,5,3,NA,NA,NA,0.650001500015,0.349998499985,NA,0.46429,0.17857,0.35714,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.713486432567837,0.286513567432163,NA,0.523835238352384,0.156831568315683,0.319333193331933,211211
"750",750,825,54,122,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.7,"green things",0.3,332,333,121,"polka-dotted",212111,"True",2,1,3,18,27,4,NA,NA,NA,0.5,0.5,NA,0.46667,0.2,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.48422,0.18245,0.33333,212111
"751",751,826,55,748,6,"English","blue things",0.5,"red things",0.9,"green things",0.5,"solid things",0.9,"striped things",0.05,"polka-dotted things",0.5,112,122,213,"cloud",212122,"True",1,3,2,10,13,20,NA,NA,NA,0.642853265295044,0.357146734704956,NA,0.947372437687928,0.0526275623120717,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.846488464884649,0.153511535115351,NA,212122
"752",752,827,55,1988,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,321,321,321,"blue",323232,"False",3,2,1,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323232
"753",753,828,55,46,8,"English","clouds",0.5,"circles",0,"squares",0.05,"blue things",0.1,"red things",0.05,"green things",0.05,221,232,332,"striped",122112,"False",2,1,3,5,17,18,NA,NA,NA,0,1,NA,0.666666666666667,0.333333333333333,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,122112
"754",754,829,55,2076,9,"English","solid things",0.95,"striped things",0.05,"polka-dotted things",0.05,"clouds",0.9,"circles",0.05,"squares",0.05,113,323,233,"green",321111,"True",3,2,1,19,24,26,NA,NA,NA,0.90476,0.04762,0.04762,0.9,0.05,0.05,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.82294,0.08853,0.08853,0.82294,0.08853,0.08853,321111
"755",755,830,55,2241,10,"English","blue things",0.9,"red things",0.05,"green things",0.05,"solid things",0.1,"striped things",0.05,"polka-dotted things",0.5,131,132,133,"cloud",323211,"True",1,3,2,7,16,25,NA,NA,NA,NA,NA,NA,0.9,0.05,0.05,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.82294,0.08853,0.08853,323211
"756",756,831,55,517,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,331,333,132,"blue",112132,"False",3,2,1,9,27,16,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,113221
"757",757,832,55,1152,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.1,111,131,211,"cloud",212232,"True",1,3,2,1,7,2,NA,NA,NA,NA,NA,NA,0.904761405898067,0.0952385941019328,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.837685811570942,0.162314188429058,NA,213222
"758",758,833,55,1563,13,"English","blue things",0.5,"red things",0.95,"green things",0.5,"solid things",0.1,"striped things",0.8,"polka-dotted things",0.5,122,122,131,"cloud",322121,"True",1,3,2,13,13,7,NA,NA,NA,0.615387100595539,0.384612899404461,NA,0.655172877526594,0.344827122473406,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.712301438492808,0.287698561507192,NA,0.712301438492808,0.287698561507192,NA,322121
"759",759,834,55,191,14,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.95,"striped things",0.05,"polka-dotted things",0.45,211,221,221,"blue",323212,"True",3,1,2,2,5,5,NA,NA,NA,NA,NA,NA,0.950003625027188,0.0499963749728123,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.942205288973555,0.0577947110264449,NA,323212
"760",760,835,55,485,15,"English","blue things",0.05,"red things",0.1,"green things",0.95,"clouds",0.1,"circles",0.95,"squares",0.1,233,332,111,"polka-dotted",211111,"True",2,3,1,26,18,1,NA,NA,NA,0.826081739182608,0.0869591304086959,0.0869591304086959,0.86364,0.09091,0.04545,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.60192,0.06475,0.33333,0.60192,0.06475,0.33333,211111
"761",761,836,55,2330,16,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,323,223,223,"square",123232,"False",1,3,2,24,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,123232
"762",762,837,55,328,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.9,"circles",0.05,"squares",0.05,112,212,313,"red",213211,"True",3,2,1,10,11,21,NA,NA,NA,NA,NA,NA,0.9,0.05,0.05,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.5,0.5,NA,NA,NA,NA,0.60192,0.06475,0.33333,213211
"763",763,838,55,1476,18,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,121,331,311,"cloud",123211,"False",1,3,2,4,9,3,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,123211
"764",764,839,55,1042,19,"English","clouds",0.5,"circles",0.95,"squares",0.5,"blue things",0.75,"red things",0.2,"green things",0.5,211,112,232,"solid",212212,"True",2,1,3,2,10,17,NA,NA,NA,0.655172877526594,0.344827122473406,NA,0.789474487537586,0.210525512462414,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.896065519672402,0.103934480327598,NA,0.847345763271184,0.152654236728816,NA,212212
"765",765,840,55,1636,20,"English","solid things",0.85,"striped things",0.5,"polka-dotted things",0.15,"blue things",0.5,"red things",0.95,"green things",0.1,312,333,131,"square",211112,"True",1,2,3,12,27,7,NA,NA,NA,0.85000074999625,0.14999925000375,NA,0.6129,0.06452,0.32258,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.879908799087991,0.120091200912009,NA,0.64456,0.05143,0.30401,211211
"766",766,841,56,2228,6,"English","blue things",0,"red things",0,"green things",0,"clouds",0,"circles",0,"squares",1,332,132,232,"polka-dotted",323211,"True",2,3,1,18,16,17,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.98442,0.00779,0.00779,323211
"767",767,842,56,2157,7,"English","solid things",0,"striped things",0,"polka-dotted things",1,"clouds",0,"circles",0,"squares",1,331,113,223,"blue",121111,"False",3,2,1,9,19,23,NA,NA,NA,1,0,0,1,0,0,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,121111
"768",768,843,56,1871,8,"English","solid things",1,"striped things",0,"polka-dotted things",0,"clouds",0,"circles",0,"squares",1,312,323,323,"red",123212,"False",3,2,1,12,24,24,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,123212
"769",769,844,56,1146,9,"English","solid things",0,"striped things",1,"polka-dotted things",0,"clouds",1,"circles",0,"squares",0,123,313,313,"green",321212,"True",3,2,1,22,21,21,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.995290023549882,0.00470997645011775,NA,0.995290023549882,0.00470997645011775,NA,321212
"770",770,845,56,1593,10,"English","solid things",0,"striped things",1,"polka-dotted things",0,"blue things",1,"red things",0,"green things",0,321,321,332,"square",322121,"True",1,2,3,6,6,18,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.97439512802436,0.0256048719756401,NA,0.97439512802436,0.0256048719756401,NA,322121
"771",771,846,56,1013,11,"English","clouds",0,"circles",0,"squares",1,"blue things",0,"red things",0,"green things",0.95,323,122,113,"striped",212212,"True",2,1,3,24,13,19,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.992094920949209,0.00790507905079051,NA,0.984655076724616,0.0153449232753836,NA,212212
"772",772,847,56,1755,12,"English","clouds",0.95,"circles",0,"squares",0,"blue things",0.95,"red things",0.05,"green things",0.05,131,131,331,"polka-dotted",322132,"True",2,1,3,7,7,9,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.978730106349468,0.0212698936505317,NA,323221
"773",773,848,56,2102,13,"English","blue things",0.05,"red things",0.05,"green things",0.95,"solid things",0.05,"striped things",0.9,"polka-dotted things",0.05,223,331,132,"circle",111112,"False",1,3,2,23,9,16,NA,NA,NA,0.947368421052632,0.0526315789473684,NA,0.90476,0.04762,0.04762,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,111211
"774",774,849,56,841,14,"English","clouds",0,"circles",0.95,"squares",0,"solid things",0.95,"striped things",0,"polka-dotted things",0,212,231,323,"red",112111,"False",3,1,2,11,8,24,NA,NA,NA,1,0,NA,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,112111
"775",775,850,56,290,15,"English","solid things",0.05,"striped things",0.05,"polka-dotted things",0.95,"blue things",0,"red things",0.95,"green things",0.05,132,113,232,"cloud",212222,"True",1,2,3,16,19,17,NA,NA,NA,0.94999894999895,0.05000105000105,NA,0.95,0.05,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.987369873698737,0.012630126301263,NA,0.987369873698737,0.012630126301263,NA,212222
"776",776,851,56,1767,16,"English","blue things",0.05,"red things",0.05,"green things",1,"clouds",0,"circles",0,"squares",0.95,323,323,322,"striped",322132,"True",2,3,1,24,24,15,NA,NA,NA,NA,NA,NA,0.952385442202527,0.0476145577974731,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.978730106349468,0.0212698936505317,NA,323221
"777",777,852,56,1101,17,"English","blue things",0.05,"red things",0.95,"green things",0.05,"solid things",0.95,"striped things",0,"polka-dotted things",0,112,121,121,"cloud",321212,"True",1,3,2,10,4,4,NA,NA,NA,1,0,NA,0.94999894999895,0.05000105000105,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.995290023549882,0.00470997645011775,NA,0.995290023549882,0.00470997645011775,NA,321212
"778",778,853,56,1705,18,"English","blue things",1,"red things",0,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",1,131,111,313,"cloud",212112,"True",1,3,2,7,1,21,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.988194881948819,0.0118051180511805,NA,212112
"779",779,854,56,886,19,"English","blue things",0,"red things",1,"green things",0,"solid things",1,"striped things",0,"polka-dotted things",0,112,313,222,"cloud",112122,"False",1,3,2,10,21,14,NA,NA,NA,1,0,NA,1,0,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112122
"780",780,855,56,1731,20,"English","solid things",1,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",1,113,123,321,"cloud",212112,"True",1,2,3,19,22,6,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.988194881948819,0.0118051180511805,NA,212112
"781",781,856,57,721,6,"english","clouds",0,"circles",0.5,"squares",0,"blue things",1,"red things",0,"green things",0.5,231,232,311,"polka-dotted",212122,"True",2,1,3,8,17,3,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.997330013349933,0.00266998665006675,NA,212122
"782",782,857,57,589,7,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0,"circles",1,"squares",0.5,211,111,131,"solid",213212,"True",2,3,1,2,1,7,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.995080024599877,0.004919975400123,NA,213212
"783",783,858,57,432,8,"english","blue things",0,"red things",0,"green things",1,"solid things",1,"striped things",0,"polka-dotted things",0.5,113,122,121,"cloud",321112,"True",1,3,2,19,13,4,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.997524975249752,0.0024750247502475,NA,0.995059950599506,0.002470024700247,0.002470024700247,321211
"784",784,859,57,1649,9,"english","blue things",0,"red things",0.5,"green things",1,"solid things",0,"striped things",1,"polka-dotted things",0.5,223,211,131,"circle",211112,"True",1,3,2,23,2,7,NA,NA,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,1,0,NA,0.69231,0,0.30769,0.5,0.5,NA,0.995079950799508,0.00492004920049201,NA,0.66879,0.00166,0.32955,211211
"785",785,860,57,1708,10,"english","clouds",0.5,"circles",1,"squares",0,"solid things",1,"striped things",0.5,"polka-dotted things",0.05,212,232,333,"red",212112,"True",3,1,2,11,17,27,NA,NA,NA,1,0,NA,0.952378140592247,0.0476218594077529,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.995080024599877,0.004919975400123,NA,212112
"786",786,861,57,465,11,"english","blue things",1,"red things",0.5,"green things",0,"solid things",0.5,"striped things",1,"polka-dotted things",0,221,233,112,"circle",211111,"True",1,3,2,5,26,10,NA,NA,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.66667,0,0.33333,0.66667,0,0.33333,0.5,0.5,NA,0.66496,0.00171,0.33333,0.66496,0.00171,0.33333,211111
"787",787,862,57,2279,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,111,111,311,"cloud",213232,"False",1,2,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,213232
"788",788,863,57,1569,13,"english","clouds",0,"circles",0.5,"squares",1,"blue things",0.5,"red things",1,"green things",0,322,322,123,"striped",322121,"True",2,1,3,15,15,22,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.994524945249452,0.00547505475054751,NA,0.994524945249452,0.00547505475054751,NA,322121
"789",789,864,57,1177,14,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",1,"striped things",0,"polka-dotted things",0.5,211,221,111,"circle",212232,"True",1,3,2,2,5,1,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,0.997330013349933,0.00266998665006675,NA,213222
"790",790,865,57,1242,15,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,111,331,233,"cloud",112112,"False",1,2,3,1,9,26,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,112112
